expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.944Z,GR86-002-2,0,accx_can,0.24,2025-04-25T00:31:48.791Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.944Z,GR86-002-2,0,accy_can,-0.02,2025-04-25T00:31:48.791Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.944Z,GR86-002-2,0,ath,99.99,2025-04-25T00:31:48.791Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.944Z,GR86-002-2,0,pbrake_r,0.0,2025-04-25T00:31:48.791Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.944Z,GR86-002-2,0,pbrake_f,0.0,2025-04-25T00:31:48.791Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.944Z,GR86-002-2,0,gear,2.0,2025-04-25T00:31:48.791Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.944Z,GR86-002-2,0,Steering_Angle,-3.0,2025-04-25T00:31:48.791Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.850Z,GR86-002-2,0,accx_can,0.246,2025-04-25T00:31:48.747Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.850Z,GR86-002-2,0,accy_can,0.01,2025-04-25T00:31:48.747Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.850Z,GR86-002-2,0,ath,100.0,2025-04-25T00:31:48.747Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.850Z,GR86-002-2,0,pbrake_r,0.0,2025-04-25T00:31:48.747Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.850Z,GR86-002-2,0,pbrake_f,0.0,2025-04-25T00:31:48.747Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.850Z,GR86-002-2,0,gear,2.0,2025-04-25T00:31:48.747Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.850Z,GR86-002-2,0,Steering_Angle,-2.5,2025-04-25T00:31:48.747Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,accx_can,0.239,2025-04-25T00:31:48.703Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,accy_can,-0.002,2025-04-25T00:31:48.703Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,ath,99.99,2025-04-25T00:31:48.703Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,pbrake_r,0.0,2025-04-25T00:31:48.703Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,pbrake_f,0.0,2025-04-25T00:31:48.703Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,gear,2.0,2025-04-25T00:31:48.703Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,Steering_Angle,-1.1,2025-04-25T00:31:48.703Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,accx_can,0.26,2025-04-25T00:31:48.658Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,accy_can,-0.015,2025-04-25T00:31:48.658Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,ath,100.02,2025-04-25T00:31:48.658Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,pbrake_r,0.0,2025-04-25T00:31:48.658Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,pbrake_f,0.0,2025-04-25T00:31:48.658Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,gear,2.0,2025-04-25T00:31:48.658Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.849Z,GR86-002-2,0,Steering_Angle,-0.1,2025-04-25T00:31:48.658Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,nmot,6596.0,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,speed,114.01,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,accx_can,0.249,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,accy_can,-0.007,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,ath,100.01,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,pbrake_r,0.0,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,pbrake_f,0.0,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,gear,2.0,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,Steering_Angle,-0.1,2025-04-25T00:31:48.614Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,accx_can,0.245,2025-04-25T00:31:48.571Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,accy_can,-0.013,2025-04-25T00:31:48.571Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,ath,100.0,2025-04-25T00:31:48.571Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,pbrake_r,0.0,2025-04-25T00:31:48.571Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,pbrake_f,0.0,2025-04-25T00:31:48.571Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,gear,2.0,2025-04-25T00:31:48.571Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,Steering_Angle,-0.6000000000000001,2025-04-25T00:31:48.571Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,accx_can,0.243,2025-04-25T00:31:48.527Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,accy_can,-0.019,2025-04-25T00:31:48.527Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,ath,100.01,2025-04-25T00:31:48.527Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,pbrake_r,0.0,2025-04-25T00:31:48.527Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,pbrake_f,0.0,2025-04-25T00:31:48.527Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,gear,2.0,2025-04-25T00:31:48.527Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.684Z,GR86-002-2,0,Steering_Angle,-1.1,2025-04-25T00:31:48.527Z,GR86-002-2,2
,1,I_R02_2025-04-27,R2,kafka:gr-raw,2025-04-27T17:14:50.683Z,GR86-002-2,0,accx_can,0.26,2025-04-25T00:31:48.482Z,GR86-002-2,2
